epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,9444.31,0.60459,0.57049,0.00706,0.78787,0.54033,0.63368,0.51005,1.06932,2.04773,0.01271,0.00106,0.00106,0.00106
151,9507.24,0.61472,0.57578,0.00715,0.73268,0.57534,0.63884,0.51373,1.07306,2.03349,0.01272,0.001,0.001,0.001
152,9570.12,0.61059,0.57849,0.0073,0.76411,0.55403,0.63582,0.50967,1.07964,2.03404,0.0127,0.00094,0.00094,0.00094
153,9633,0.6045,0.57812,0.007,0.74731,0.57078,0.63529,0.51239,1.07699,2.03172,0.01273,0.00088,0.00088,0.00088
154,9695.91,0.60773,0.57621,0.0071,0.74851,0.56773,0.63208,0.51046,1.07665,2.06015,0.01277,0.00082,0.00082,0.00082
155,9758.81,0.60151,0.55929,0.00703,0.73889,0.57534,0.6378,0.51047,1.07652,2.04839,0.0128,0.00076,0.00076,0.00076
156,9822.64,0.41407,0.26942,0.00589,0.74127,0.57078,0.63949,0.51036,1.06964,2.0107,0.01249,0.0007,0.0007,0.0007
157,9885.48,0.40705,0.25905,0.00584,0.74399,0.56317,0.63335,0.50893,1.05684,2.08817,0.01235,0.00064,0.00064,0.00064
158,9948.26,0.40179,0.25729,0.00575,0.77617,0.54947,0.63097,0.50646,1.06022,2.0517,0.01245,0.00058,0.00058,0.00058
159,10011.1,0.40397,0.25356,0.00566,0.7473,0.56621,0.63547,0.50799,1.06082,2.02327,0.01241,0.00052,0.00052,0.00052
160,10073.8,0.39782,0.24648,0.00558,0.77662,0.55562,0.63157,0.50942,1.05691,2.05443,0.01231,0.00046,0.00046,0.00046
161,10136.6,0.3951,0.24783,0.00552,0.75148,0.56317,0.63049,0.50903,1.05167,2.0637,0.01225,0.0004,0.0004,0.0004
162,10199.3,0.38968,0.23976,0.00546,0.77695,0.55251,0.63213,0.51083,1.05847,2.07803,0.01234,0.00034,0.00034,0.00034
163,10262.1,0.39062,0.25245,0.00551,0.77606,0.56012,0.63482,0.51348,1.05932,2.08932,0.01238,0.00028,0.00028,0.00028
164,10324.9,0.38932,0.24074,0.00546,0.77446,0.56012,0.63587,0.51363,1.05464,2.08694,0.01233,0.00022,0.00022,0.00022
165,10387.8,0.38597,0.23917,0.00546,0.76791,0.55708,0.6365,0.5119,1.05442,2.08095,0.01236,0.00016,0.00016,0.00016
