epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,7529,0.65259,0.64654,0.00762,0.80918,0.55708,0.65147,0.51875,1.01614,1.7958,0.01206,0.00172,0.00172,0.00172
140,7582.78,0.64449,0.64274,0.00767,0.84347,0.5449,0.64832,0.51751,1.03095,1.81395,0.01235,0.00166,0.00166,0.00166
141,7636.31,0.6505,0.6377,0.00753,0.82718,0.53911,0.64973,0.51564,1.01998,1.81067,0.012,0.0016,0.0016,0.0016
142,7689.81,0.64593,0.65066,0.00756,0.83707,0.52816,0.6468,0.51936,1.01941,1.81867,0.01212,0.00154,0.00154,0.00154
143,7743.37,0.62943,0.60999,0.00723,0.79434,0.56012,0.64934,0.52131,1.01732,1.82097,0.01203,0.00148,0.00148,0.00148
144,7796.82,0.64276,0.64518,0.00751,0.81964,0.54033,0.64475,0.51241,1.03142,1.86004,0.01226,0.00142,0.00142,0.00142
145,7850.58,0.63882,0.62335,0.00743,0.8269,0.54642,0.64918,0.51747,1.01754,1.86252,0.01195,0.00136,0.00136,0.00136
146,7904.28,0.6352,0.62569,0.00746,0.78166,0.5586,0.64737,0.51903,1.01991,1.87261,0.01201,0.0013,0.0013,0.0013
147,7958.13,0.63234,0.62713,0.00758,0.86255,0.52207,0.64177,0.51313,1.01474,1.88202,0.01201,0.00124,0.00124,0.00124
148,8012.28,0.62164,0.61822,0.00719,0.79579,0.56012,0.64983,0.51869,1.00678,1.87998,0.01185,0.00118,0.00118,0.00118
149,8066.36,0.61868,0.62559,0.00717,0.81891,0.54186,0.64735,0.51532,1.00746,1.88233,0.0118,0.00112,0.00112,0.00112
150,8120.25,0.62212,0.61258,0.00723,0.85738,0.52207,0.64439,0.51696,1.00895,1.88586,0.01189,0.00106,0.00106,0.00106
151,8174.02,0.62506,0.61917,0.00723,0.83126,0.53577,0.65035,0.52141,1.00946,1.87956,0.01183,0.001,0.001,0.001
152,8228.09,0.62063,0.61215,0.0073,0.80873,0.54703,0.6512,0.52056,1.00957,1.88316,0.01187,0.00094,0.00094,0.00094
153,8282.04,0.61699,0.60538,0.00723,0.78026,0.56207,0.64674,0.51799,1.0147,1.87553,0.01194,0.00088,0.00088,0.00088
154,8336.03,0.60937,0.60155,0.00714,0.78949,0.56012,0.64331,0.51282,1.02532,1.86649,0.01205,0.00082,0.00082,0.00082
155,8389.75,0.61704,0.60743,0.00719,0.77713,0.55099,0.64097,0.51546,1.01712,1.89823,0.01188,0.00076,0.00076,0.00076
156,8444.3,0.41296,0.28293,0.00586,0.78168,0.55403,0.64275,0.51501,1.01927,1.89199,0.01193,0.0007,0.0007,0.0007
157,8497.8,0.40618,0.27154,0.00581,0.77558,0.5681,0.64395,0.51578,1.01467,1.90109,0.01193,0.00064,0.00064,0.00064
158,8551.29,0.40372,0.26966,0.00579,0.82323,0.53881,0.64646,0.51832,1.01487,1.90904,0.01197,0.00058,0.00058,0.00058
159,8604.77,0.39684,0.25986,0.00557,0.81206,0.53881,0.6455,0.51659,1.01814,1.91133,0.01201,0.00052,0.00052,0.00052
160,8658.26,0.39637,0.26077,0.00558,0.78942,0.55099,0.64956,0.52304,1.01525,1.91772,0.01194,0.00046,0.00046,0.00046
161,8711.7,0.3941,0.25576,0.00555,0.77648,0.56469,0.65019,0.52153,1.02119,1.90812,0.0121,0.0004,0.0004,0.0004
162,8765.1,0.39088,0.25393,0.00551,0.77697,0.55676,0.64942,0.51989,1.0271,1.92143,0.0122,0.00034,0.00034,0.00034
163,8818.6,0.39336,0.26294,0.00559,0.7781,0.55251,0.64359,0.51601,1.03183,1.94449,0.01225,0.00028,0.00028,0.00028
164,8872.03,0.38968,0.2463,0.00546,0.78474,0.55556,0.64095,0.51357,1.03365,1.94636,0.0123,0.00022,0.00022,0.00022
165,8925.48,0.38595,0.25645,0.00545,0.78872,0.55251,0.64283,0.51492,1.03319,1.94845,0.01232,0.00016,0.00016,0.00016
