epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,10075.7,0.65349,0.62917,0.00755,0.77033,0.56317,0.65631,0.51819,1.06082,1.88998,0.01239,0.00148,0.00148,0.00148
144,10146.1,0.65418,0.64169,0.00764,0.79554,0.55251,0.6561,0.51661,1.07125,1.86908,0.01267,0.00142,0.00142,0.00142
145,10216.5,0.65985,0.63702,0.00757,0.8278,0.54795,0.65415,0.51828,1.07492,1.90912,0.01264,0.00136,0.00136,0.00136
146,10286.9,0.64632,0.63845,0.00747,0.78233,0.56894,0.65387,0.51889,1.06574,1.89264,0.01254,0.0013,0.0013,0.0013
147,10357.3,0.65021,0.62904,0.00765,0.73647,0.57849,0.65673,0.52119,1.07105,1.88717,0.01259,0.00124,0.00124,0.00124
148,10427.7,0.64524,0.61145,0.0073,0.75991,0.56847,0.65061,0.51785,1.06789,1.93014,0.01263,0.00118,0.00118,0.00118
149,10498,0.64133,0.60333,0.00746,0.77351,0.56925,0.65681,0.51891,1.07495,1.90507,0.01272,0.00112,0.00112,0.00112
150,10568.3,0.63283,0.60814,0.00734,0.75334,0.57642,0.64908,0.51466,1.07288,1.90677,0.01257,0.00106,0.00106,0.00106
151,10638.6,0.64627,0.60801,0.00747,0.78704,0.56773,0.65721,0.52354,1.06868,1.89409,0.01253,0.001,0.001,0.001
152,10708.8,0.64718,0.60949,0.00765,0.7769,0.56773,0.65576,0.52245,1.06341,1.89702,0.01249,0.00094,0.00094,0.00094
153,10779.1,0.63554,0.61175,0.00731,0.75147,0.58752,0.64978,0.51766,1.06399,1.90091,0.01251,0.00088,0.00088,0.00088
154,10849.4,0.63647,0.60828,0.00733,0.72998,0.58904,0.65072,0.518,1.05668,1.92842,0.01241,0.00082,0.00082,0.00082
155,10919.7,0.62828,0.59995,0.0073,0.74086,0.57686,0.64893,0.51649,1.06869,1.91582,0.0125,0.00076,0.00076,0.00076
156,10991,0.45106,0.2937,0.00638,0.77411,0.56317,0.64918,0.51999,1.07225,1.93864,0.01258,0.0007,0.0007,0.0007
157,11061.4,0.43905,0.28502,0.00618,0.74098,0.57476,0.64906,0.51579,1.06838,1.97338,0.01251,0.00064,0.00064,0.00064
158,11131.5,0.43485,0.28051,0.00613,0.76202,0.56621,0.65069,0.51921,1.06083,1.97028,0.01239,0.00058,0.00058,0.00058
159,11201.7,0.43367,0.27956,0.00597,0.7785,0.5586,0.64951,0.51714,1.07458,1.9348,0.01257,0.00052,0.00052,0.00052
160,11271.9,0.43385,0.27247,0.00606,0.77455,0.56012,0.65132,0.51907,1.07367,1.91885,0.01261,0.00046,0.00046,0.00046
161,11342,0.42831,0.2724,0.00593,0.77312,0.56014,0.65465,0.521,1.06664,1.93619,0.01261,0.0004,0.0004,0.0004
162,11412.1,0.41647,0.26308,0.00575,0.75591,0.57078,0.64968,0.5182,1.06664,1.96384,0.01249,0.00034,0.00034,0.00034
163,11482.2,0.42514,0.26913,0.00585,0.74929,0.57382,0.65075,0.51845,1.06794,1.97043,0.01248,0.00028,0.00028,0.00028
164,11552.4,0.41819,0.26025,0.00575,0.76568,0.56773,0.64704,0.5158,1.06607,1.96692,0.01247,0.00022,0.00022,0.00022
165,11622.5,0.41702,0.26589,0.00579,0.77612,0.56164,0.64862,0.51787,1.06606,1.97576,0.01242,0.00016,0.00016,0.00016
